artist,year,color,paint_id,artwork_name,artwork_url
Pissarro,1902,#bfa19c,5602,The Pont Neuf,https://uploads7.wikiart.org/images/Pissarro-pissarro/the-pont-neuf-1902-1.jpg
Pissarro,1902,#ae9c77,5604,"The Dunes at Knocke, Belgium",https://uploads1.wikiart.org/images/Pissarro-pissarro/the-dunes-at-knocke-belgium-1902.jpg
Pissarro,1902,#4f3c23,5613,The Pavillion de Flore and the Pont Royal,https://uploads6.wikiart.org/images/Pissarro-pissarro/the-pavillion-de-flore-and-the-pont-royal-1902.jpg
Pissarro,1902,#d0c18e,5638,"The Inner Harbor, Dieppe",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-inner-harbor-dieppe-1902.jpg
Pissarro,1903,#674229,4614,The Pont Royal and the Pavillion de Flore,https://uploads6.wikiart.org/images/Pissarro-pissarro/the-pont-royal-and-the-pavillion-de-flore-1903.jpg
Pissarro,1903,#d4c8b0,4627,"The Inner Port and Pilots Jetty, Havre",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-inner-port-and-pilots-jetty-havre-1903.jpg
Pissarro,1903,#81583a,4759,"The Jetty, Le Havre, High Tide, Morning Sun",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-jetty-le-havre-high-tide-morning-sun-1903.jpg
Pissarro,1903,#925221,4798,"The Malaquais Quay in the Morning, Sunny Weather",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-malaquais-quay-in-the-morning-sunny-weather-1903.jpg
Pissarro,1903,#664629,4799,"The Pilot&#39;s Jetty, Le Havre High Tide, Afternoon Sun",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-pilot-s-jetty-le-havre-high-tide-afternoon-sun-1903.jpg
Pissarro,1903,#593f2a,4803,"The Pont du Carrousel, Afternoon",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-pont-du-carrousel-afternoon-1903.jpg
Pissarro,1903,#2c1a13,4813,"The pilot&#39;s jetty, Le Havre",https://uploads0.wikiart.org/images/Pissarro-pissarro/the-pilot-s-jetty-le-havre-1903.jpg
Pissarro,1903,#ece9f1,4890,the quay at le havre,http://www.wga.hu/art/p/pissarro/Pissarro/4/variou7.jpg
Pissarro,1903,#67412e,4911,"The Seine and the Louvre, Paris",https://uploads4.wikiart.org/images/Pissarro-pissarro/the-seine-and-the-louvre-paris-1903.jpg
Pissarro,1903,#efe9d7,4955,the entry of the harbour at le havre,http://www.wga.hu/art/p/pissarro/Pissarro/6/graphic4.jpg
Pissarro,1903,#251819,4992,Self Portrait,https://uploads5.wikiart.org/images/Pissarro-pissarro/self-portrait-1903.jpg
Pissarro,1903,#ceb297,5019,"The Seine at Paris, Pont Royal",https://uploads3.wikiart.org/images/Pissarro-pissarro/the-seine-at-paris-pont-royal-1903.jpg
Pissarro,1903,#9a9598,5087,"The Louvre, Morning, Snow Effect",https://uploads4.wikiart.org/images/Pissarro-pissarro/the-louvre-morning-snow-effect-1903.jpg
Pissarro,1903,#a98960,5092,"The Louvre, Morning, Sun, Quai Malaquais",https://uploads2.wikiart.org/images/Pissarro-pissarro/the-louvre-morning-sun-quai-malaquais-1903.jpg
Pissarro,1903,#623e18,5097,"Quai Malaquais, Morning",https://uploads5.wikiart.org/images/Pissarro-pissarro/quai-malaquais-morning-1903.jpg
Pissarro,1903,#cbcec8,5142,"Quai Malaquais in the Afternoon, Sunshine",https://uploads5.wikiart.org/images/Pissarro-pissarro/quai-malaquais-in-the-afternoon-sunshine-1903.jpg
Pissarro,1903,#7c523d,5171,"The Inner Harbor, Havre",https://uploads5.wikiart.org/images/Pissarro-pissarro/the-inner-harbor-havre-1903.jpg
Pissarro,1903,#e0e5ed,5215,The Pont Royal and the Pavillon de Flore,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-pont-royal-and-the-pavillon-de-flore-1903.jpg
Pissarro,1903,#e5e1e8,5216,"The Treasury and the Academy, Gray Weather",https://uploads6.wikiart.org/images/Pissarro-pissarro/the-treasury-and-the-academy-gray-weather-1903.jpg
Pissarro,1903,#291818,5219,Outer harbour of Le Havre,https://uploads8.wikiart.org/images/Pissarro-pissarro/outer-harbour-of-le-havre-1903.jpg
Pissarro,1903,#a19ca6,5280,"The Louvre, March Mist",https://uploads4.wikiart.org/images/Pissarro-pissarro/the-louvre-march-mist-1903.jpg
Pissarro,1903,#b6a07d,5458,The Port of Le Havre,https://uploads3.wikiart.org/images/Pissarro-pissarro/the-port-of-le-havre-1903.jpg
Pissarro,1903,#a9744f,5493,"The Louvre, Morning",https://uploads1.wikiart.org/images/Pissarro-pissarro/the-louvre-morning-1903.jpg
Pissarro,1903,#f1eee0,5543,the quay at le havre,http://www.wga.hu/art/p/pissarro/Pissarro/6/graphic5.jpg
Pissarro,1903,#9b6e50,5558,The Port of Le Havre 2,https://uploads5.wikiart.org/images/Pissarro-pissarro/the-port-of-le-havre-2-1903.jpg
Renoir,1850,#bf7748,5962,Reclining Nude,https://uploads2.wikiart.org/images/Renoir-renoir/reclining-nude-1860.jpg
Renoir,1855,#c1b198,6821,a girl reading (with a sketch of seated woman),https://images.metmuseum.org/CRDImages/dp/original/DP216720.jpg
Renoir,1858,#614023,6468,Crown of Roses,https://uploads6.wikiart.org/images/Renoir-renoir/crown-of-roses.jpg
Renoir,1860,#d6caa6,5767,The Artist s Mother,https://uploads7.wikiart.org/images/Renoir-renoir/the-artist-s-mother-1860.jpg
Renoir,1860,#f0e8e2,6549,young woman with a muff,https://images.metmuseum.org/CRDImages/dp/original/DP212939.jpg
Renoir,1862,#1a171d,5999,The Return of the Boating Party,https://uploads1.wikiart.org/images/Renoir-renoir/the-return-of-the-boating-party-1862.jpg
Renoir,1862,#211212,7127,Sleeping Cat,https://uploads0.wikiart.org/images/Renoir-renoir/sleeping-cat-1862.jpg
Renoir,1864,#c0a8a0,5695,mademoiselle romaine lacaux,http://www.wga.hu/art/r/renoir/1/1renoi01.jpg
Renoir,1864,#120f0f,6190,still-life,http://www.wga.hu/art/r/renoir/1/1renoi02.jpg
Renoir,1864,#5b5228,6484,Arum and Conservatory Plants,https://uploads7.wikiart.org/images/Renoir-renoir/arum-and-conservatory-plants-1864.jpg
Renoir,1864,#b8b0a7,6771,Romaine Lascaux,https://uploads3.wikiart.org/images/Renoir-renoir/romaine-lascaux-1864.jpg
Renoir,1864,#080407,6783,Spring Flowers,https://uploads2.wikiart.org/images/Renoir-renoir/spring-flowers-1864.jpg
Renoir,1864,#1c1515,6938,William Sisley,https://uploads2.wikiart.org/images/Renoir-renoir/william-sisley-1864.jpg
Renoir,1865,#726737,6027,Two Figures in a Landscape,https://uploads5.wikiart.org/images/Renoir-renoir/two-figures-in-a-landscape-1866.jpg
Renoir,1865,#251418,6039,Colonel Barton Howard Jenks,https://uploads6.wikiart.org/images/Renoir-renoir/colonel-barton-howard-jenks-1865.jpg
Renoir,1865,#0e0e11,6414,Portrait of Mademoiselle Sicotg,https://uploads1.wikiart.org/images/Renoir-renoir/portrait-of-mademoiselle-sicotg-1865.jpg
Renoir,1866,#3b271b,5796,The Painter Jules Le Coeur Walking His Dogs in the Forest of Fontainebleau,https://uploads8.wikiart.org/images/Renoir-renoir/the-painter-jules-le-coeur-walking-his-dogs-in-the-forest-of-fontainebleau-1866.jpg
Renoir,1866,#6d513c,5930,the cabaret of m?re anthony,http://www.wga.hu/art/r/renoir/1/1renoi03.jpg
Renoir,1866,#45392d,6101,Spring Bouquet,https://uploads2.wikiart.org/images/Renoir-renoir/spring-bouquet-1866.jpg
Renoir,1866,#9da587,6358,Flowers in a Vase,https://uploads0.wikiart.org/images/Renoir-renoir/flowers-in-a-vase.jpg
Renoir,1866,#25271d,6561,In St Cloud Park,https://uploads4.wikiart.org/images/Renoir-renoir/in-st-cloud-park-1866.jpg
Renoir,1866,#80623c,6582,The Inn of Mother Anthony,https://uploads4.wikiart.org/images/Renoir-renoir/the-inn-of-mother-anthony-1866.jpg
Renoir,1866,#110e09,7075,The Fairies Pond,https://uploads4.wikiart.org/images/Renoir-renoir/the-fairies-pond-1866.jpg
Renoir,1867,#1e1819,5717,The Champs Elysees during the Paris Fair of 1867,https://uploads0.wikiart.org/images/Renoir-renoir/the-champs-elysees-during-the-paris-fair-of-1867-1867.jpg
Renoir,1867,#191715,5754,lise (woman with umbrella),http://www.wga.hu/art/r/renoir/1/1renoi07.jpg
Renoir,1867,#56483a,5811,The Pont des Arts and the Institut de France,https://uploads5.wikiart.org/images/Renoir-renoir/the-pont-des-arts-and-the-institut-de-france-1867.jpg
Renoir,1867,#161714,6276,diana,http://www.wga.hu/art/r/renoir/1/1renoi06.jpg
Renoir,1867,#3c3625,6354,"the pont des arts, paris",http://www.wga.hu/art/r/renoir/1/1renoi04.jpg
Renoir,1867,#62564e,6490,frdric Bazille at his easel,http://www.wga.hu/art/r/renoir/1/1renoi05.jpg
Renoir,1867,#ffffff,6546,Lise with Umbrella,https://uploads6.wikiart.org/images/Renoir-renoir/lise-with-umbrella-1867.jpg
Renoir,1867,#131a1a,6560,Diana,https://uploads6.wikiart.org/images/Renoir-renoir/diana.jpg
Renoir,1867,#3c2d30,6893,Bazille Bazille Painting The Heron (Bazille Bazille at his Easel),https://uploads5.wikiart.org/images/Renoir-renoir/Bazille-Bazille-painting-the-heron-1867.jpg
Renoir,1868,#21281d,5833,in the summer,http://www.wga.hu/art/r/renoir/1/1renoi101.jpg
Renoir,1868,#743c34,5844,The Clown (James Bollinger Mazutreek),https://uploads5.wikiart.org/images/Renoir-renoir/the-clown-james-bollinger-mazutreek-1868.jpg
Renoir,1868,#9d978b,5917,Skaters in the Bois de Boulogne,https://uploads1.wikiart.org/images/Renoir-renoir/skaters-in-the-bois-de-boulogne-1868.jpg
Renoir,1868,#2f221b,6404,Portrait&#160;of&#160;the couple&#160;Sisley,https://uploads8.wikiart.org/images/Renoir-renoir/portrait-of-the-couple-sisley-1868.jpg
Renoir,1868,#0c1014,6475,skaters in the bois de boulogne (detail),http://www.wga.hu/art/r/renoir/1/1renoi09.jpg
Renoir,1868,#150e11,6595,the engaged couple,http://www.wga.hu/art/r/renoir/1/1renoi10.jpg
Renoir,1868,#606833,6626,Woman in a Garden (Woman with a Seagull),https://uploads8.wikiart.org/images/Renoir-renoir/woman-in-a-garden-woman-with-a-seagull-1868.jpg
Renoir,1868,#0e0b05,6728,Young Boy with a Cat,https://uploads8.wikiart.org/images/Renoir-renoir/young-boy-with-a-cat-1869.jpg
Renoir,1868,#1f1a18,6842,skaters in the bois de boulogne,http://www.wga.hu/art/r/renoir/1/1renoi08.jpg
Renoir,1868,#081b11,6939,In summer (The Gypsy),https://uploads7.wikiart.org/images/Renoir-renoir/in-summer-the-gypsy-1868.jpg
Renoir,1868,#c4b99f,6957,Landscape,https://uploads6.wikiart.org/images/Renoir-renoir/landscape-1868.jpg
Renoir,1868,#0f170c,7019,The Painter Alfred Sisley,https://uploads4.wikiart.org/images/Renoir-renoir/the-painter-alfred-sisley-1868.jpg
Renoir,1869,#2c2a2a,5812,Leonard Renoir,https://uploads2.wikiart.org/images/Renoir-renoir/leonard-renoir-1869.jpg
Renoir,1869,#3b392c,5906,La Grenouillere,https://uploads5.wikiart.org/images/Renoir-renoir/la-grenouillere-1869-1.jpg
Renoir,1869,#12160f,6055,la grenouill?re,http://www.wga.hu/art/r/renoir/1/1renoi12.jpg
Renoir,1869,#17130e,6332,La Grenouillere,https://uploads3.wikiart.org/images/Renoir-renoir/la-grenouillere-1869.jpg
Renoir,1869,#837a5c,6642,la grenouill?re,http://www.wga.hu/art/r/renoir/1/1renoi11.jpg
Renoir,1869,#433432,6682,Mixed Flowers In An Earthware Pot,https://uploads3.wikiart.org/images/Renoir-renoir/mixed-flowers-in-an-earthware-pot-1869.jpg
Renoir,1869,#818054,6808,La Grenouillere,https://uploads5.wikiart.org/images/Renoir-renoir/la-grenouillere-1869-2.jpg
Renoir,1869,#100b14,6882,Woman in a Lace Blouse,https://uploads1.wikiart.org/images/Renoir-renoir/woman-in-a-lace-blouse-1869.jpg
Renoir,1870,#a3562a,5715,Head of a Dog,https://uploads1.wikiart.org/images/Renoir-renoir/head-of-a-dog-1870.jpg
Renoir,1870,#ad9255,5937,Odalisque (An Algerian Woman),https://uploads6.wikiart.org/images/Renoir-renoir/odalisque-an-algerian-woman-1870.jpg
Renoir,1870,#120c11,5955,Pierre Henri Renoir,https://uploads7.wikiart.org/images/Renoir-renoir/pierre-henri-renoir-1870.jpg
Renoir,1870,#7e7457,6023,Lise on the Bank of the Seine,https://uploads8.wikiart.org/images/Renoir-renoir/lise-on-the-bank-of-the-seine-1870.jpg
Renoir,1870,#26251f,6068,young woman with hat and veil,http://www.wga.hu/art/r/renoir/1/1renoi15.jpg
Renoir,1870,#19191a,6070,A Road in Louveciennes,https://uploads5.wikiart.org/images/Renoir-renoir/a-road-in-louveciennes.jpg
Renoir,1870,#120d12,6212,Madame Stora in Algerian Dress,https://uploads0.wikiart.org/images/Renoir-renoir/madame-stora-in-algerian-dress-1870.jpg
Renoir,1870,#344839,6243,a road in louveciennes,https://images.metmuseum.org/CRDImages/ep/original/DP265242.jpg
Renoir,1870,#1c160f,6362,odalisque (woman of algiers),http://www.wga.hu/art/r/renoir/1/1renoi14.jpg
Renoir,1870,#b5955c,6481,Vase of Lilacs and Roses,https://uploads7.wikiart.org/images/Renoir-renoir/vase-of-lilacs-and-roses.jpg
Renoir,1870,#1f0f0c,6541,Young Woman in a Boat (Lise Trehot),https://uploads3.wikiart.org/images/Renoir-renoir/young-woman-in-a-boat-lise-trehot-1870.jpg
Renoir,1870,#1d302f,6951,A Walk in the Woods (Madame Lecoeur and Her Children),https://uploads3.wikiart.org/images/Renoir-renoir/a-walk-in-the-woods-madame-lecoeur-and-her-children-1870.jpg
Renoir,1870,#161717,7130,la promenade (the walk),http://www.wga.hu/art/r/renoir/1/1renoi13.jpg
Renoir,1870,#1b100a,7145,Barges on the Seine,https://uploads7.wikiart.org/images/Renoir-renoir/barges-on-the-seine-1870.jpg
Renoir,1871,#182023,5660,"madame douard bernier (marie-octavie-stphanie laurens, 18381920)",https://images.metmuseum.org/CRDImages/ep/original/DT1399.jpg
Renoir,1871,#805022,5729,Still Life with Bouquet,https://uploads2.wikiart.org/images/Renoir-renoir/still-life-with-bouquet-1871.jpg
Renoir,1871,#161110,5798,Jacques Eugene Spuller,https://uploads1.wikiart.org/images/Renoir-renoir/jacques-eugene-spuller-1871.jpg
Renoir,1871,#33271e,5973,The Path through the Forest,https://uploads6.wikiart.org/images/Renoir-renoir/the-path-through-the-forest-1871.jpg
Renoir,1871,#cfc4a4,6029,"Village Street, Louveciennes",https://uploads6.wikiart.org/images/Renoir-renoir/village-street-louveciennes-1872.jpg
Renoir,1871,#5b4635,6057,Vase of Flowers,https://uploads3.wikiart.org/images/Renoir-renoir/vase-of-flowers-1871.jpg
Renoir,1871,#5c4232,6078,Rapha Maitre,https://uploads4.wikiart.org/images/Renoir-renoir/rapha-maitre.jpg
Renoir,1871,#653a29,6217,Captain Manet Bernier,https://uploads2.wikiart.org/images/Renoir-renoir/captain-Manet-bernier-1871.jpg
Renoir,1871,#0d0c0c,6226,Woman with a Parrot (Henriette Darras),https://uploads6.wikiart.org/images/Renoir-renoir/woman-with-a-parrot-henriette-darras-1871.jpg
Renoir,1871,#372d21,6254,Rapha Maitre,https://uploads0.wikiart.org/images/Renoir-renoir/rapha-maitre-1871.jpg
Renoir,1871,#1d1817,6465,Madame Marie Octavie Bernier,https://uploads7.wikiart.org/images/Renoir-renoir/madame-marie-octavie-bernier-1871.jpg
Renoir,1871,#a0a3a9,6554,Bouquet in a theater box,https://uploads7.wikiart.org/images/Renoir-renoir/bouquet-in-a-theater-box.jpg
Renoir,1871,#181517,6890,Portrait of Edmond Maitre (The Reader),https://uploads6.wikiart.org/images/Renoir-renoir/portrait-of-edmond-maitre-the-reader-1871.jpg
Renoir,1872,#737aa0,5672,Madame monet reading,https://uploads3.wikiart.org/images/Renoir-renoir/madame-monet-reading.jpg
Renoir,1872,#5c3135,5689,The Harem (Parisian Women Dresses as Algerians),https://uploads6.wikiart.org/images/Renoir-renoir/the-harem-parisian-women-dresses-as-algerians-1872.jpg
Renoir,1872,#a1a35f,5699,Spring at Catou,https://uploads3.wikiart.org/images/Renoir-renoir/spring-at-catou-1873.jpg
Renoir,1872,#584e43,5707,Monet Monet Reading,https://uploads8.wikiart.org/images/Renoir-renoir/Monet-monet-reading-1872.jpg
Renoir,1872,#6b6b9f,5888,Pissarro Monet Reading,https://uploads0.wikiart.org/images/Renoir-renoir/Pissarro-monet-reading-1872.jpg
Renoir,1872,#34323b,6103,Pont Neuf,https://uploads6.wikiart.org/images/Renoir-renoir/pont-neuf-1872.jpg
Renoir,1872,#8aa0be,6116,Portrait of Madame Monet Monet,https://uploads1.wikiart.org/images/Renoir-renoir/portrait-of-madame-Monet-monet-1872.jpg
Renoir,1872,#96a5c1,6231,Strong Wind (Gust of Wind),https://uploads7.wikiart.org/images/Renoir-renoir/strong-wind-gust-of-wind.jpg
Renoir,1872,#989b9f,6309,madame monet reading le figaro,http://www.wga.hu/art/r/renoir/1/1renoi16.jpg
Renoir,1872,#111016,6406,pont neuf in paris (detail),http://www.wga.hu/art/r/renoir/1/1renoi18.jpg
Renoir,1872,#301616,6532,Roses in a Vase,https://uploads7.wikiart.org/images/Renoir-renoir/roses-in-a-vase.jpg
Renoir,1872,#7c4e22,6620,Girl Gathering Flowers,https://uploads5.wikiart.org/images/Renoir-renoir/girl-gathering-flowers.jpg
Renoir,1872,#d9bd85,6793,"Laundry Boat by the Banks of the Seine, near Paris",https://uploads1.wikiart.org/images/Renoir-renoir/laundry-boat-by-the-banks-of-the-seine-near-paris-1873.jpg
Renoir,1872,#3e2123,6823,Madame Monet Monet,https://uploads7.wikiart.org/images/Renoir-renoir/madame-Monet-monet-1872.jpg
Renoir,1872,#adafc3,6837,Madame Monet,https://uploads0.wikiart.org/images/Renoir-renoir/madame-monet-1872.jpg
Renoir,1872,#5e5f78,6892,pont neuf in paris,http://www.wga.hu/art/r/renoir/1/1renoi17.jpg
Renoir,1872,#755f56,7009,The Gust of Wind,https://uploads8.wikiart.org/images/Renoir-renoir/the-gust-of-wind.jpg
Renoir,1872,#47401e,7032,On the Path,https://uploads8.wikiart.org/images/Renoir-renoir/on-the-path-1872.jpg
Renoir,1872,#513c1d,7045,Woman with a Parasol,https://uploads8.wikiart.org/images/Renoir-renoir/woman-with-a-parasol-1872.jpg
Renoir,1873,#46453c,5712,riding in the bois de boulogne,http://www.wga.hu/art/r/renoir/1/1renoi19.jpg
Renoir,1873,#181f19,5780,Woman at the Garden,https://uploads7.wikiart.org/images/Renoir-renoir/woman-at-the-garden-1873.jpg
Renoir,1873,#757b5e,5783,woman with a parasol in a garden,http://www.wga.hu/art/r/renoir/1/1renoi20.jpg
Renoir,1873,#775a46,5845,Madame Darras as an Horsewoman,https://uploads0.wikiart.org/images/Renoir-renoir/madame-darras-as-an-horsewoman-1873.jpg
Renoir,1873,#140c0e,5867,Young Woman in White Reading,https://uploads2.wikiart.org/images/Renoir-renoir/young-woman-in-white-reading.jpg
Renoir,1873,#c8cfcd,6387,The Harvesters,https://uploads2.wikiart.org/images/Renoir-renoir/the-harvesters-1873.jpg
Renoir,1873,#13171c,6403,Riding in the Bois de Boulogne (Madame Henriette Darras or The Ride),https://uploads0.wikiart.org/images/Renoir-renoir/riding-in-the-bois-de-boulogne-madame-henriette-darras-or-the-ride-1873.jpg
Renoir,1873,#bab0bc,6412,Boating at Argenteuil,https://uploads0.wikiart.org/images/Renoir-renoir/boating-at-argenteuil-1873.jpg
Renoir,1873,#0b0c0d,6523,Woman with Parasol,https://uploads6.wikiart.org/images/Renoir-renoir/woman-with-parasol-1873.jpg
Renoir,1873,#696c45,6668,Monet painting in his garden at Argenteuil,https://uploads3.wikiart.org/images/Renoir-renoir/monet-painting-in-his-garden-at-argenteuil-1873.jpg
Renoir,1873,#423527,6690,Monet Monet (The Reader),https://uploads2.wikiart.org/images/Renoir-renoir/Monet-monet-the-reader-1874.jpg
Renoir,1873,#171a0b,6762,The Field,https://uploads6.wikiart.org/images/Renoir-renoir/the-field-1873.jpg
Renoir,1873,#a47450,6974,The Duck Pond,https://uploads1.wikiart.org/images/Renoir-renoir/the-duck-pond-1873.jpg
Renoir,1873,#896959,7086,The little theater box,https://uploads1.wikiart.org/images/Renoir-renoir/the-little-theater-box-1874.jpg
Renoir,1874,#65554d,5669,Banks of the River,https://uploads6.wikiart.org/images/Renoir-renoir/banks-of-the-river-1876.jpg
Renoir,1874,#0a080a,5748,Madame Henriot,https://uploads2.wikiart.org/images/Renoir-renoir/madame-henriot-1874.jpg
Renoir,1874,#1b0b08,5762,In the Loge,https://uploads3.wikiart.org/images/Renoir-renoir/in-the-loge.jpg
Renoir,1874,#110513,5765,The Cafe,https://uploads5.wikiart.org/images/Renoir-renoir/the-cafe-1875.jpg
Renoir,1874,#0f0f11,5784,la loge (the theatre box),http://www.wga.hu/art/r/renoir/2/2renoi05.jpg
Renoir,1874,#a4977f,5797,Bulrushes on the Banks of the Seine,https://uploads5.wikiart.org/images/Renoir-renoir/bulrushes-on-the-banks-of-the-seine-1874.jpg
Renoir,1874,#2f354d,5819,The Blue Lady,https://uploads1.wikiart.org/images/Renoir-renoir/the-blue-lady-1874.jpg
Renoir,1874,#a99169,5907,The Fisherman,https://uploads1.wikiart.org/images/Renoir-renoir/the-fisherman-1874.jpg
Renoir,1874,#796d3d,5957,Path through the Woods,https://uploads1.wikiart.org/images/Renoir-renoir/path-through-the-woods-1874.jpg
Renoir,1874,#909ab0,6102,the seine at argenteuil,http://www.wga.hu/art/r/renoir/2/2renoi04.jpg
